int_no;x;y;rue_1;rue_2;street_1;street_2;date_;all_pedest;pi;fi;fli;fri;fti;cli;cri;cti;acc;ln_pi;ln_fi;ln_fli;ln_fri;ln_fti;ln_cli;ln_cri;ln_cti;tot_crossw;number_of_;avg_crossw;tot_road_w;median;green_stra;half_phase;any_ped_pr;ped_countd;lt_protect;lt_restric;lt_prot_re;parking;north_veh;north_ped;east_veh;east_ped;south_veh;south_ped;west_veh;west_ped;total_lane;of_exclusi;any_exclus;commercial;curb_exten;all_red_an;new_half_r;distdt;ln_distdt;traffic_10000;ped_100;borough;;
492;300149.75;5041903;Maisonneuve;Saint-André;Maisonneuve;Saint-AndrÚ;25/03/2009;0;13814.6357421875;12710.3271484375;923.574340820312;1024.68139648438;10762.0712890625;4702349;2522968.75;52565836;3;9.53348445892334;9.45016956329346;6.82825088500977;6.93213701248169;9.28378295898438;15.3635730743408;14.7409467697144;17.7775764465332;49.5;4;12.3999996185303;41.9000015258789;0;0;0;0;0;1;1;1;1;1847.14868164062;4203.7939453125;10863.1787109375;2057.17578125;0;5091.4677734375;0;2462.1982421875;2;0;0;0;0;0;0;1906.16796875;7.55285024642944;1.27103269100189;138.146362304688;Ville-Marie;;
1541;298871.5;5043514;Fabre;Mont-Royal;Fabre;Mont-Royal;09/12/2003;0;11387.685546875;13942.294921875;1110.89916992188;1151.66613769531;11679.7294921875;3783729;3674407.75;39232492;3;9.34028816223145;9.54268169403076;7.01292514801025;7.0489649772644;9.36561012268066;15.1462211608887;15.1169033050537;17.4850158691406;53.2999992370605;4;13.3000001907349;42.5;0;0;0;0;0;1;1;1;1;0;5014.2548828125;5432.1953125;1345.39990234375;2486.78369140625;3783.650390625;6023.31591796875;1244.38012695312;4;0;0;0;0;0;0;3311.48291015625;8.10515117645264;1.39422953128815;113.876853942871;Plateau-Mont-Royal;;
146;294637.84375;5040005;Côte-des-Neiges;La Peltrie;C¶te-des-Neiges;La Peltrie;17/08/2004;0;5796.20556640625;23582.28515625;78.311767578125;1487.92358398438;22016.048828125;183873.984375;3487999.5;74168368;3;8.66495895385742;10.0682506561279;4.36069822311401;7.30513715744019;9.99952697753906;12.1220064163208;15.0648393630981;18.12184715271;42.0999984741211;3;14;41;0;0;0;0;1;0;1;1;0;12592.5322265625;2094.64965820312;0;79.4000778198242;10984.53125;1274.18225097656;5.22078514099121;2347.9736328125;4;0;0;1;0;0;0;4614.68017578125;8.43699741363525;2.3582284450531;57.9620552062988;C¶te-des-Neiges-Notre-Dame-de-Graces;;
390;300145.21875;5040121.5;McGill;Notre-Dame;McGill;Notre-Dame;03/12/2008;0;23147.12890625;14359.298828125;1742.29431152344;2036.7666015625;10580.23828125;7367139.5;11300394;90061304;3;10.0496263504028;9.57215309143066;7.46295785903931;7.61911916732788;9.26674270629883;15.8125400543213;16.240348815918;18.3160018920898;56.7000007629395;4;14.1999998092651;68;0;0;1;1;1;0;1;1;1;4026.34228515625;1980.37231445312;0;7273.58984375;5655.3779296875;2893.13647460938;4677.5791015625;11000.03125;3;0;0;0;1;0;1;903.708984375;6.80650758743286;1.43592989444733;231.471282958984;Ville-Marie;;
880;294414.46875;5048254;Champdoré;Saint-Michel;ChampdorÚ;Saint-Michel;14/04/2004;0;989.667602539062;38329.328125;1825.20617675781;2644.14038085938;33859.984375;278311.65625;839160.8125;22967616;3;6.89736890792847;10.5539712905884;7.50944805145264;7.88010120391846;10.429988861084;12.5364971160889;13.640157699585;16.9495964050293;62;3;20.7000007629395;53.5;1;0;0;0;0;1;1;1;0;17984.435546875;500.393737792969;1616.45825195312;144.558181762695;17877.38671875;177.917770385742;851.049194335938;166.797912597656;6;0;0;5;0;0;0;9372.3232421875;9.14551639556885;3.83293271064758;9.8966760635376;Villeray-Saint-Michel-Parc-Extension;;
883;295781.71875;5047398;Deville;Saint-Michel;Deville;Saint-Michel;01/04/2004;0;513.028076171875;41055.3671875;1916.55065917969;2053.82421875;37084.9921875;249801;394353.90625;12181886;4;6.24033117294312;10.6226768493652;7.55828189849854;7.62745904922485;10.5209684371948;12.4284200668335;12.8850040435791;16.3154602050781;61;3;20.2999992370605;52.4000015258789;1;0;0;0;0;1;1;1;1;20036.666015625;103.343788146973;0;25.8359470367432;19007.11328125;225.141815185547;2011.58618164062;158.706527709961;6;0;0;2;0;0;0;7967.10302734375;8.98307609558105;4.10553693771362;5.1302809715271;Villeray-Saint-Michel-Parc-Extension;;
1066;295310.5;5044864.5;Châteaubriand;Villeray;ChÔteaubriand;Villeray;18/11/2003;0;1750.39367675781;23186.23046875;2140.26733398438;1857.87109375;19188.091796875;763582.0625;803847.625;16756390;4;7.46759605407715;10.0513143539429;7.66868591308594;7.52718687057495;9.86204528808594;13.5457763671875;13.5971651077271;16.6342906951904;59.0999984741211;4;14.8000001907349;54.7000007629395;0;0;0;0;0;1;1;1;0.5;12851.513671875;493.700775146484;5920.41552734375;340.354309082031;4.95432281494141;370.275573730469;4409.34716796875;546.06298828125;4;0;0;0;0;0;0;6085.505859375;8.71366500854492;2.31862306594849;17.5039367675781;Villeray-Saint-Michel-Parc-Extension;;
8610;283012.875;5040532.5;Alexander;Gouin;Alexander;Gouin;13/01/2009;0;1073.84423828125;25802.578125;1778.12243652344;2809.9755859375;21214.48046875;465447.5;250965.4375;8930116;4;6.97900009155273;10.1582298278809;7.48331308364868;7.94093084335327;9.96243858337402;13.0507545471191;12.4330701828003;16.004940032959;55.5;4;13.8999996185303;38;0;0;1;1;1;0;1;1;0;125.073089599609;484.171875;9217.88671875;52.750244140625;2705.74780273438;169.554351806641;13753.87109375;367.367767333984;4;1;1;6;0;0;1;16237.375;9.69507122039795;2.58025789260864;10.7384424209595;Pierrefonds-Roxboro;;
1074;294678.625;5044670;Drolet;Jarry;Drolet;Jarry;13/11/2003;0;5300.25634765625;18346.810546875;619.489807128906;1219.15588378906;16508.1640625;638760.1875;1526184.875;14507241;3;8.57551002502441;9.81721115112305;6.42889595031738;7.10591411590576;9.71160984039307;13.367283821106;14.2382822036743;16.4901580810547;59.2999992370605;4;14.8000001907349;51.5999984741211;0;0;0;0;0;0;1;1;1;0;2234.23901367188;8925.6083984375;402.834411621094;1580.93798828125;2308.837890625;7840.2626953125;354.345062255859;4;0;0;2;0;0;0;6374.76220703125;8.76010227203369;1.83468103408813;53.0025634765625;Villeray-Saint-Michel-Parc-Extension;;
9825;295717.5;5042129.5;Dollard;Van-Horne;Dollard;Van-Horne;27/10/2009;0;5200.5947265625;14719.6123046875;895.929260253906;776.712890625;13046.9697265625;936931.6875;904991.875;23855928;3;8.55652809143066;9.59693622589111;6.79786109924316;6.65507078170776;9.47631072998047;13.7503662109375;13.7156810760498;16.9875431060791;67.3000030517578;4;16.7999992370605;57.5;1;0;0;0;0;0;1;1;1;787.550720214844;1849.96704101562;6546.06396484375;1085.22351074219;576.212585449219;1549.8349609375;6809.78515625;715.569274902344;2;0;0;3;0;0;0;4011.31396484375;8.29687404632568;1.47196125984192;52.0059471130371;Outremont;;
1055;297116.65625;5044059;Bellechasse;Christophe-Colomb;Bellechasse;Christophe-Colomb;27/11/2003;0;1503.16906738281;45411.078125;2056.7060546875;3508.79028320312;39845.58203125;680906.6875;1194244;28328566;3;7.31533098220825;10.7235107421875;7.62886095046997;8.16302680969238;10.5927667617798;13.4311809539795;13.9930238723755;17.1593818664551;70.6999969482422;4;17.7000007629395;63.2000007629395;0;0;0;0;0;0;0;0;1;18208.04296875;317.045593261719;6284.1044921875;544.572448730469;13876.5712890625;350.615112304688;7042.35986328125;290.935943603516;6;0;0;1;0;0;0;4387.30517578125;8.38647079467773;4.54110765457153;15.0316905975342;Rosemont-La-Petite-Patrie;;
907;296159.71875;5048358;Pie-IX;Robert;Pie-IX;Robert;24/11/2008;0;546.865173339844;48161.44921875;4272.30908203125;1678.14953613281;42210.98828125;355266.46875;286374.0625;18892306;4;6.30420207977295;10.7823143005371;8.3599100112915;7.4254469871521;10.6504364013672;12.7806234359741;12.5650539398193;16.754264831543;78.1999969482422;4;19.6000003814697;67.5999984741211;1;0;1;1;1;0;1;1;0;23780.1953125;392.426391601562;1969.06079101562;98.7395477294922;22412.19140625;55.6992301940918;0;0;6;0;0;3;0;0;1;8700.5068359375;9.07113647460938;4.8161449432373;5.46865177154541;Villeray-Saint-Michel-Parc-Extension;;
13660;290905.03125;5041681;Decelles;Sainte-Croix;Decelles;Sainte-Croix;18/02/2009;0;7752.2998046875;19631.12890625;4692.47314453125;1467.05737304688;13471.59765625;11382024;1868522;57443428;3;8.95574474334717;9.88487243652344;8.45371532440186;7.29101419448853;9.50833892822266;16.2475452423096;14.4406576156616;17.8663101196289;57.5999984741211;4;14.3999996185303;52.2000007629395;1;0;0;0;1;1;1;1;0;5194.86083984375;1664.03381347656;6744.24267578125;2942.2333984375;7692.02490234375;2726.56176757812;0;419.471069335938;4;1;1;0;0;0;0;8468.56640625;9.04411697387695;1.96311283111572;77.5229949951172;Saint-Laurent;;
31;294890.3125;5036116;Benny;Sherbrooke;Benny;Sherbrooke;18/02/2009;0;3717.85913085938;18216.841796875;1585.26635742188;1832.23864746094;14799.337890625;1540479.25;1561696.75;22976138;4;8.22090339660645;9.81010246276855;7.36850786209106;7.5132942199707;9.60233783721924;14.2476043701172;14.2612829208374;16.9499664306641;70.5999984741211;4;17.7000007629395;52.5999984741211;0;1;1;1;0;1;0;1;1;0;1284.13549804688;7892.55810546875;609.420227050781;2197.419921875;904.237121582031;8126.86474609375;920.066223144531;4;0;0;1;0;0;1;5988.3740234375;8.69757556915283;1.82168412208557;37.1785926818848;C¶te-des-Neiges-Notre-Dame-de-Graces;;
182;294325.53125;5039839;Légaré;Van Horne;LÚgarÚ;Van Horne;24/09/2007;0;1483.27197265625;15984.1689453125;1141.02673339844;1540.14123535156;13303.0009765625;324354.21875;471489.65625;10349430;5;7.30200576782227;9.67935371398926;7.03968381881714;7.33962917327881;9.4957447052002;12.6895914077759;13.0636520385742;16.1524429321289;57.7000007629395;4;14.3999996185303;49.5999984741211;0;0;0;0;0;1;1;1;0.5;4534.72412109375;475.812286376953;4767.3369140625;337.438293457031;0;194.209091186523;6682.107421875;475.812286376953;4;0;0;0;0;0;0;4936.8310546875;8.50447845458984;1.59841692447662;14.8327198028564;C¶te-des-Neiges-Notre-Dame-de-Graces;;
841;299707.90625;5048941.5;Beaubien;Lacordaire;Beaubien;Lacordaire;10/10/2006;0;718.735290527344;31601.26953125;2451.546875;1798.65441894531;27351.068359375;425020.65625;310183.6875;9664767;4;6.57749319076538;10.3609533309937;7.80447387695312;7.49479389190674;10.2165107727051;12.9598932266235;12.6449203491211;16.0839977264404;89.0999984741211;4;22.2999992370605;77.3000030517578;1;0;0;0;0;0;0;0;0.5;10900.7421875;138.218322753906;5850.427734375;161.25471496582;9242.9072265625;202.72021484375;5607.193359375;216.542053222656;6;0;0;0;0;0;0;8729.8603515625;9.07450485229492;3.16012692451477;7.18735313415527;Rosemont-La-Petite-Patrie;;
1528;296002.6875;5044647.5;Boyer;Jean-Talon;Boyer;Jean-Talon;20/11/2003;0;6303.6123046875;33873.703125;1343.05383300781;1798.99829101562;30731.650390625;1964841.5;2321830;88797552;3;8.74887752532959;10.4303941726685;7.20270109176636;7.49498510360718;10.3330478668213;14.4909219741821;14.657865524292;18.3018703460693;70;4;17.5;54.5999984741211;0;0;1;1;1;1;1;1;1;64.4269409179688;1324.13159179688;16086.9111328125;1230.88293457031;3895.35180664062;2137.26025390625;13827.01171875;1611.33764648438;3;0;0;0;0;0;1;5485.77490234375;8.60991382598877;3.38737034797668;63.0361213684082;Villeray-Saint-Michel-Parc-Extension;;
1688;295540.78125;5039532.5;Gatineau;Queen-Mary;Gatineau;Queen-Mary;31/03/2008;0;2299.10595703125;14065.783203125;2740.8154296875;906.8125;10418.1552734375;2103824;871985.1875;9103177;4;7.74027585983276;9.55150032043457;7.91601085662842;6.80993604660034;9.25130462646484;14.5592670440674;13.6785278320312;16.024133682251;87.5;4;21.8999996185303;68.1999969482422;1;0;0;0;0;1;1;1;0.5;5.09445190429688;1184.30993652344;5140.30224609375;357.867584228516;3354.69677734375;373.315093994141;5565.68896484375;383.613433837891;5;0;0;0;0;0;0;3770.462890625;8.23495292663574;1.40657830238342;22.991060256958;C¶te-des-Neiges-Notre-Dame-de-Graces;;
1310;303961.71875;5056988.5;Sherbrooke;Tricentenaire;Sherbrooke;Tricentenaire;28/10/2004;0;901.103454589844;42403.56640625;9212.9755859375;5278.06005859375;27912.529296875;2133393.25;1212135.375;13119843;3;6.80361986160278;10.6549882888794;9.12836837768555;8.57131385803223;10.2368307113647;14.573224067688;14.0078935623169;16.3896350860596;122;4;30.5;96.3000030517578;1;1;0;1;1;1;0;1;0.5;6646.0771484375;225.275863647461;14302;336.004669189453;7616.1259765625;187.093505859375;13839.361328125;152.729400634766;8;4;1;0;0;0;0;17414.802734375;9.76507568359375;4.2403564453125;9.01103496551514;Pointe-aux-Trembles-RiviÞres-des-Prairies;;
1209;291961.3125;5044476;Meilleur;Sauvé;Meilleur;SauvÚ;17/09/2003;0;1799.47302246094;40177.5078125;6938.44873046875;8918.669921875;24320.388671875;1064593.5;5815512;18231132;3;7.49524879455566;10.6010627746582;8.84483337402344;9.09590244293213;10.0990695953369;13.8781042098999;15.57603931427;16.7186412811279;87.1999969482422;4;21.7999992370605;66.1999969482422;1;0;0;0;1;0;0;0;0;4405.60791015625;79.0187759399414;11267.3037109375;639.333679199219;6467.6982421875;1012.87701416016;18036.896484375;68.2434844970703;6;0;0;0;0;0;0;8436.00390625;9.04026412963867;4.01775074005127;17.9947299957275;Ahuntsic-Cartierville;;
1116;294153.0625;5043384.5;Champagneur;Jarry;Champagneur;Jarry;24/09/2003;0;2783.61596679688;15345.43359375;608.905151367188;680.541076660156;14055.9873046875;410336.96875;500887.90625;15800813;4;7.93150615692139;9.63857269287109;6.41166305541992;6.52288818359375;9.55080413818359;12.9247341156006;13.124137878418;16.5755710601807;60.2000007629395;4;15.1000003814697;53;0;0;0;0;0;1;0;1;1;10.233699798584;944.633483886719;5398.27685546875;581.865478515625;2522.60717773438;808.146545410156;7414.31591796875;448.970306396484;4;0;0;1;0;0;0;5995.001953125;8.69868183135986;1.53454339504242;27.8361587524414;Villeray-Saint-Michel-Parc-Extension;;
700;299538.09375;5043653;Lorimier;Rachel;Lorimier;Rachel;31/03/2004;0;2948.3330078125;38240.76953125;5323.046875;7718.41796875;25199.302734375;3464607.5;3391794.25;38292384;3;7.98899507522583;10.5516567230225;8.57980060577393;8.95136547088623;10.1345720291138;15.0581102371216;15.0368700027466;17.4607620239258;63.9000015258789;4;16;55.2000007629395;1;0;0;0;1;1;1;1;0;5509.353515625;1405.6005859375;6781.5615234375;502.816497802734;19040.5390625;700.895690917969;6909.31494140625;339.020202636719;4;1;1;0;0;0;0;3441.39892578125;8.14363288879395;3.82407689094543;29.4833297729492;Plateau-Mont-Royal;;
534;297552.8125;5042574;Laurier;Saint-Laurent;Laurier;Saint-Laurent;08/10/2003;0;3723.34790039062;28700.626953125;3101.54370117188;1795.36511230469;23803.71875;2761579.5;1765176.125;44121128;3;8.22237873077393;10.2646741867065;8.03965473175049;7.49296379089355;10.0775966644287;14.8313131332397;14.3837614059448;17.6024494171143;62.7999992370605;4;15.6999998092651;51.2999992370605;0;0;0;0;1;1;1;1;0.5;70.604248046875;924.126525878906;5068.37646484375;1035.32849121094;17368.64453125;904.953796386719;6193.0009765625;858.939147949219;3;0;0;1;0;0;0;2897.27709960938;7.97152662277222;2.87006258964539;37.2334785461426;Plateau-Mont-Royal;;
894;295684.3125;5048657.5;39 e Rue;Pie-IX;39 e Rue;Pie-IX;12/11/2008;0;1895.23181152344;55943.21484375;1174.58227539062;1914.72998046875;52853.90234375;1190210.875;645570.1875;99196912;3;7.54709577560425;10.9320917129517;7.06866788864136;7.55733203887939;10.8752870559692;13.9896411895752;13.3778886795044;18.4126167297363;79.9000015258789;4;20;54.9000015258789;1;0;1;1;1;0;0;0;0;28647.39453125;779.049621582031;1891.74401855469;0;25008.71875;1111.62634277344;395.3583984375;4.55584621429443;6;0;0;2;0;0;1;9155.2841796875;9.12208652496338;5.59432125091553;18.9523181915283;Villeray-Saint-Michel-Parc-Extension;;
929;301043.8125;5048314.5;Lacordaire;Sherbrooke;Lacordaire;Sherbrooke;11/12/2003;0;1721.80725097656;40132.6875;1060.28186035156;1279.47473144531;37792.93359375;468258.46875;428272.09375;48697572;3;7.45112991333008;10.5999460220337;6.96628999710083;7.15420484542847;10.5398769378662;13.0567760467529;12.9675140380859;17.7011394500732;82.3000030517578;4;20.6000003814697;66.3000030517578;1;0;1;1;1;0;0;0;1;866.576538085938;196.908813476562;19676.384765625;654.836303710938;560.726013183594;224.384460449219;19029.001953125;645.677734375;6;0;0;5;0;0;1;8287.48828125;9.02250194549561;4.01326894760132;17.2180728912354;Mercier-Hochelaga-Maisonneuve;;
3308;294661.28125;5049342.5;Industriel;Pie-IX;Industriel;Pie-IX;07/07/2009;0;318.032806396484;73001.859375;1462.39514160156;8292.421875;63247.0390625;198191.609375;692330.625;8770602;3;5.76215505599976;11.1982402801514;7.28783082962036;9.02309703826904;11.0548038482666;12.1969900131226;13.4478187561035;15.9869155883789;100;4;25;74.4000015258789;1;0;0;0;0;1;1;1;0;27638.6484375;90.350227355957;9192.1982421875;135.525344848633;26875.390625;30.7190761566162;9295.62109375;61.4381561279297;6;1;1;4;0;0;0;10206.7421875;9.23080348968506;7.30018615722656;3.18032813072205;MontrÚal-Nord;;
1218;289116.3125;5043195.5;Dudemaine;O'Brien;Dudemaine;O'Brien;18/11/2008;0;1242.34057617188;18232.76171875;2672.29077148438;3055.58911132812;12504.880859375;905479.625;677857.75;7977466;5;7.12475204467773;9.81097507476807;7.89069080352783;8.0247278213501;9.43387413024902;13.7162199020386;13.4266929626465;15.8921308517456;61.7000007629395;4;15.3999996185303;52.0999984741211;0;0;0;0;0;0;0;0;0;5423.7607421875;288.223022460938;4295.4599609375;86.135612487793;5430.95849609375;390.923156738281;3082.58203125;477.058776855469;4;0;0;0;0;0;0;10557.85546875;9.26462554931641;1.82327616214752;12.4234056472778;Ahuntsic-Cartierville;;
171;295511.875;5040378;Edouard-Montpetit;Louis-Colin;Edouard-Montpetit;Louis-Colin;16/04/2007;0;22654.923828125;14584.1875;3068.46801757812;2131.02270507812;9384.6962890625;14278266;15574860;125275072;3;10.0281324386597;9.5876932144165;8.02893352508545;7.66435718536377;9.14683628082275;16.4742488861084;16.5611686706543;18.6460227966309;71.8000030517578;4;18;57.2000007629395;1;1;1;1;0;1;1;1;0;3081.2744140625;4947.857421875;5007.39111328125;10083.607421875;1639.24829101562;3046.376953125;4856.27294921875;4577.0810546875;4;1;1;0;0;0;1;3738.61206054688;8.22646999359131;1.45841872692108;226.549240112305;C¶te-des-Neiges-Notre-Dame-de-Graces;;
16914;277299.78125;5039151.5;Pierrefonds;Saint-Jean;Pierrefonds;Saint-Jean;22/01/2009;0;446.259521484375;45807.01171875;10442.55859375;11362.7841796875;24001.669921875;1347670.375;1694420.625;4930264;3;6.10090112686157;10.7321920394897;9.2536449432373;9.33809852600098;10.0858793258667;14.1138877868652;14.3428506851196;15.4109029769897;119.099998474121;4;29.7999992370605;86.4000015258789;1;1;0;1;1;1;0;1;0;4142.0673828125;70.9533996582031;11832.373046875;70.9533996582031;13224.29296875;188.586669921875;16608.279296875;115.766075134277;7;4;1;4;0;0;0;21973.732421875;9.99760341644287;4.58070135116577;4.46259498596191;Pierrefonds-Roxboro;;
709;299371.6875;5043406;Papineau;Rachel;Papineau;Rachel;15/10/2009;0;3134.30493164062;33570.88671875;698.861328125;5868.2451171875;27003.78125;565649.5;4704640.5;43183468;3;8.05016326904297;10.4214153289795;6.54945182800293;8.67731094360352;10.2037315368652;13.2457304000854;15.3640604019165;17.5809688568115;65.8000030517578;4;16.5;63.2000007629395;0;1;0;1;1;0;1;1;0;19279.8125;1087.34338378906;7694.77294921875;816.767944335938;0;573.08203125;6596.3017578125;657.111633300781;4;0;0;1;0;0;0;3184.52001953125;8.0660572052002;3.35708856582642;31.3430500030518;Plateau-Mont-Royal;;
1030;296602.21875;5045599;Jean-Talon;Lorimier;Jean-Talon;Lorimier;18/03/2004;0;2901.65161132812;38172.51953125;288.787963867188;2399.5654296875;35484.1640625;321642;1640254.75;50848852;3;7.97303485870361;10.5498714447021;5.6656928062439;7.78304290771484;10.4768419265747;12.6811943054199;14.3103618621826;17.7443675994873;72.1999969482422;4;18;60.9000015258789;0;1;0;1;1;0;1;1;0;6279.82568359375;1266.86486816406;11446.5048828125;474.126068115234;12155.3486328125;565.158264160156;8290.83984375;595.502319335938;6;0;0;0;0;0;0;5990.80419921875;8.6979808807373;3.81725192070007;29.0165157318115;Villeray-Saint-Michel-Parc-Extension;;
1301;293792.59375;5044708;Crémazie;Saint-Laurent inter. Sud-Est;CrÚmazie;Saint-Laurent inter. Sud-Est;31/05/2004;0;1196.76904296875;35107.45703125;13994.3251953125;2670.87451171875;18442.2578125;6464145;506875.6875;11405287;4;7.08738088607788;10.4661693572998;9.54640674591064;7.89016103744507;9.82240009307861;15.6817808151245;13.1360206604004;16.2495880126953;59.0999984741211;3;19.7000007629395;45.7000007629395;1;1;0;1;0;0;1;1;0;0;255.620574951172;0;189.778915405273;20875.1328125;220.763229370117;14232.32421875;530.606323242188;5;0;0;0;0;0;0;7061.173828125;8.86236667633057;3.51074576377869;11.9676904678345;Villeray-Saint-Michel-Parc-Extension;;
